Arabizi,Arabic
tchomirrrr,تشومير
machofna,ماشفنا
walouuuu,والوو
lmd,لمد
sarah,صارة
raissson,غيزو
toii,توا
imen,ايمان
imen,امام
brochaine,بروشان
yagdab,يكذب
3lihkomm,عليكم
golkom,قولكم
9raya,قراية
felalgerie,فلالجيري
faceboook,فايسبوك
lass,لاسس
ilyes,الياس
chafna,شفنا
brizil,بريزيل
deferance,ديفيرونس
delai,دلي
dernier,دغنيي
professeurs,بروفسور
hamdo,حمدو
laah,لله
mesulman,مزلمو
soi,سوا
taime,تام
cesser,سيسي
prier,بريي
remedier,روميديي
rappi,ربي
y3afik,يعافيك
ychafi,يشافي
marda,مرضا
ajma3in,اجمعين
rappun,رب
souhaits,سوي
querrison,قريزو
entoum,انتم
entoum,انتوما
tastahou,تستاهلو
ma3andoukoum,ماعندكم
dine,دين
mela,ملة
aigles,ايقل
lentente,لانتانت
forces,فورس
securitee,سكوريتي
n3albouhom,نعلبوهم
kata3touna,قطعتولنا
kalbna,قلبنا
ma3liche,ماعليش
hbibi,حبيبي
yjibe,يجيب
sa3ate,ساعة
kheire,خير
yarzake,يرزق
mare,مار
bat,ب
terorisme,تيروريزم
malina,مالينا
klile,قليل
ga3e,قاع
kolte,قلت
marahche,ماراهش
yraja3,يرجع
rajlike,رجليك
maktoube,مكتوب
chade,شد
fihe,فيه
hadamak,هاداماكان
ykone,اكون
adir,ادير
jubilee,جوبيلي
asr3a,اسرع
momkin,ممكن
intahat,انتهت
salahiyatek,صلاحيتك
by,باي
comprends,كومبرو
lybie,ليبس
lybie,ليبي
lybie,لبي
trouvent,تروف
ecroue,اكروي
linjustice,لينجوستيس
malheureux,ماوغو
lance,لانس
appel,ابال
anarchique,انارشيك
droit,دغوا
delhomme,دولوم
sauf,سوف
repression,ربرسيو
prefere,بريفار
ragarder,روقاردي
tom,توم
jerry,جيري
balader,بالادي
dinjustice,دانجوستيس
gol,قول
yajoz,يجوز
2a7adit,حديث
arde,عرض
ma3andouche,ماعندوش
permis,بيرمي
wakha,وهاكا
iala3bou,يلعبو
htta,حتا
trab,تراب
farahtona,فرحونا
darolhom,دارولهم
ro3b,رعب
3antar,عنتر
bno,بن
chadad,شداد
barkana,بركانا
kadb,كذب
jalma,جالما
noud,نوض
at3amar,تعمر
fako,فاقو
nal3ab,نلعب
sad,ساد
benchikha,بن شيخة
benchikha,بنشيخة
t3awdouha,تعاودوها
guambia,غامبيا
saleme,سلام
chawechi,شاوشي
bechicha,بن شيشة
jsbm,جسبم
seba3e,سبع
ikoune,اكون
chalahe,شالله
neheb,نحب
nqouleke,نقولك
hadja,حاجة
na3eref,نعرف
3eliha,عليها
tezidje,تزيدش
tkheroudje,تخرج
3ne,عن
mantiqa,منطقة
dyalek,ديالك
yelzemche,يلزمش
hale,حال
chalah,شالله
tefouzou,تفوزو
fawezi,فوزي
mahiche,ماهيش
3taba,عتابة
3a9aba,عقبة
w3lahe,وعلاش
kamle,كامل
3lihome,عليهم
charge,شارج
nerebhou,نربحو
nrouhou,نروحو
kaas,كاس
3alemamine,عالم
tzeus,زوس
maciste,ماسيست
blastl,بلاصتل
ncombati,نكومباتي
lkiti,لقيتي
tahki,تحكي
ilham,الهام
krib,قريب
ex,اكس
augmente,اقمونت
augmente,اوقمونت
celibat,سيلسبا
y3ass,يعس
maroccaine,ماروكان
5adra,عدرة
jelya,جالية
tounsia,تونسية
japon,جابو
t7ayekom,تحييكم
lbare7,لبارح
fra7na,فرحنا
t3adlet,تعادلة
fre7tou,فرحتو
t7adelna,تعادلنا
lkooora,لكرة
nshallah,نشالله
lmatch,لماتش
vs,فس
play,بلاي
se7a,صحا
ftourkom,فطوركم
yehssen,يحسن
3awnek,عونك
lhagte,لحقت
tema,تما
efferhou,افرحو
yensorkom,ينصركم
eykoun,يكون
viiiiiiiiiiiiiive,فيف
3awdouha,عاودوها
fais,في
peine,بين
larmes,لاغم
yeux,زيو
yeux,يوو
ahkme,احكم
idjibe,اجيب
chfaa,شفا
chalahh,شالله
bq,بك
ntaba3,نتبع
swared,صوارد
zetla,زطلة
hahahahah,ههههه
hahahahah,هههه
hlef,حلف
belik,بلي
maymedech,مايمدش
medelhoum,مدلهم
a3cha,عشا
swaredh,صوارد
hadek,هاداك
ganite,قنيت
mouhaaallll,موحال
aykoun,ايكون
mayafhamch,مايفهمش
3arbia,عربية
mazidouch,مازيدوش
nassam3ou,نسمعو
laklammmmmmm,لكلام
mcha,مشا
echeikh,الشيخ
cheikha,شيخة
alahe,الله
rayece,رايس
ncite,نسيت
khidma,خدمة
wataniya,وطنية
nace,نص
bazafe,بزاف
dia,ديا
massacre,مساكر
transoneuse,ترانسونوز
kbayli,قبايلي
anhab,انحب
cour,كوغ
yechfik,يشافيك
yechfik,يشفيك
ymadek,يمدك
bikowa,بقوة
akthar,اكثر
essabrine,اصابرين
b3ibado,بعبادو
akthare,اكثر
ome,ام
wladha,ولادها
natlobe,نطلب
oyahafdak,اويحفظك
ibtilae,ابتلاء
sabare,صابر
yfarraje,يفرج
matafkadche,ماتفقدش
amale,امل
3ilme,علم
yetaware,يطور
matedri,ماتدري
echiffae,شفاء
biidni,باذن
allahe,الله
manbi3ch,مانبيعش
tarf,طرف
elf,الف
sqata,سقاطة
entrain,اونتغا
chercher,شيرشي
diffuse,ديفوز
trouve,تغوفي
libienne,ليبيان
lyon,ليون
tsimou,تسمو
rouhkoum,روحكم
nahar,نهار
tzoukhou,تزوخو
derna,درنا
sam3in,سامعين
francaise,فرانساز
tdjouz,تجوز
lektila,لقتيلة
matahachemou,ماتحشمو
wadjahkoum,وجاهكم
sehih,صحيح
kamale,كامل
m3akome,معاكم
kderto,تقدرو
twahdo,توحدو
3aynin,عينين
hassadine,حسادين
wdiii,ودي
da3ara,دعارة
ville,فيل
3jeb,عجب
mou3ajeb,معجب
nes,ناس
lebsaa,لابسة
telbess,تلبس
3raaa,عرا
douhm,دوهم
sahra,صحرا
yflhou,يفلحو
y3arfou,يرفدو
kimt,قيمت
jzayer,جزاير
passer,باسي
1n,ان
oublie,اوبلي
oublie,اوبليي
matmoure,متمور
mieure,ميوغ
joueure,جوور
opinion,اوبينيو
7rakta,حراقة
kom,كوم
far7ona,فرحونا
takabala,تقبل
allho,الله
siamana,صيامنا
siyamakom,صيامكم
ra7mato,رحمة
barakatoho,بركاته
yebka,يبقا
yet3adab,يتعذب
7yatou,حياتو
3adab,عذب
3adab,عذاب
yzid,يزيد
jahanama,جهنم
jahle,جهل
jouie,جووي
bougara,بوقرة
natmanalak,نتمنالك
acteurs,اكتوغ
producteurs,برودوكتوغ
3ayechtini,عيشتني
fdoute,ف دوت
moutou,موتو
khamsa,خمسة
3aynikom,عينيكم
hasadine,حسادين
b1,بيان
felicitation,فيليسيتاسيو
service,سيرفيس
ordre,اوردر
m3akoume,معاكم
fikoume,فيكم
essalam,السلام
idni,ادن
etroh,تروح
afriqou,افريك
fara3ina,فراعنة
han,حان
han,هنا
elwakt,الوقت
elmal3ab,الملعب
taba3koum,تعكم
taba3koum,تبعكم
tazar3ouh,تزرعوه
foul,فول
mouloukhiya,مولوخية
bil,بال
aranib,ارانب
remdankoum,رمضانكم
galolik,ڨالولك
hadrolik,هدرولك
nahssen,نحسن
3awnah,عونه
parce,بارسو
rabnouh,غبنوه
lasio,لازيو
wou,و
faraina,فراعنة
matenssawech,ماتنساوش
ysamona,يسمونا
doran,وهران
suporters,سيبورتور
elgalites,ايقاليتي
t3al3a,طالعة
ekbir,كبير
lakhatar,لاخاطر
clubs,كلوب
ymoutou,يموتو
adina,دينا
coupes,كوب
sadaane,سعدان
oum,ام
dermane,درمان
macir,مصير
ta3k,تعك
l7asan,لحسن
el7oucine,لحوسين
yahafdak,يهديك
yahafdak,يحفدك
haras,حارس
lawal,اول
sa3den,سعدان
estena,استنا
rouhek,روحك
wahdek,وحدك
chewshi,شاوشي
bont,بون
y3ayshek,يعيشك
tzidesh,تزيدش
etin,الطين
bella,بلا
tatahlou,تتأهلو
nhaboukom,نحبوكم
meryouma,مريومة
l3asima,لعاصمة
blanche,بلانش
dor,الدور
nasta3raf,نستعرف
kribe,قريب
3asso,عسو
rohkom,رحكم
bomb,بومب
itartgokom,اترتقوكم
mayhabouch,مايحبوش
lablade,بلاد
lablade,لبلاد
makfahomch,ماكفاهمش
drahom,دراهم
pourcentage,برسنتاج
elli,الي
yeddouh,يدوه
sel3a,سلعة
rawrawa,روراوة
coop,كوب
tabka,تبقا
a9wa,اقوى
chkoune,شكون
ma3andneche,ماعندناش
taille,تاي
atchouf,تشوف
nsamoh,نسموه
hadr,يهدر
fragh,فراغ
chayi,شيء
wakila,واقيل
raso,راصو
yabas,يابس
lahcene,لحسن
zouj,زوج
placa,بلاصا
karahtni,كرهتني
mzabe,مزاب
mawta,موتى
mohsine,محسن
rake,راك
chahid,شهيد
wilaya,ولاية
khassra,خسارة
ma3ajbouch,ماعجبوش
ydazzzz,يدز
nkata3,نقاطع
nidam,نظام
l3amala,العمل
lmasri,المصري
sahyouni,صهيوني
sahayina,صهانية
nafsahoum,نفسهم
kouwata,قوة
allahuma,اللهم
kun,كن
ma3ahum,معهم
3adina,عادينا
7eram,حرام
mala7egech,ملحقش
yadreb,يدرب
teya7,طيح
matoledche,ماتولدش
sahib,صاحب
ta3rif,تعرف
jskabylie,شبيبة القبائل
mohand,محند
yofrihona,يفرحنا
alawkat,الوقت
fooooooooooooooooooooore,فور
khadis,خادي
ramenez,راموني
maradona,مارادونا
pele,بيلي
recuperez,ريكوبيري
d3aaoui,دعاوي
saddane,سعدان
motaw9a3,متوقع
radi,غادي
tnadam,تندم
lahkach,لحكاش
3anda,عند
3anda,عندنا
biya,بيا
tahtiya,تحتية
venu,فينو
chaumage,شوماج
ntba3at,نتباعت
volu,فولو
vacance,فاكانس
kedma,خدمة
ychkiw,يشكيو
inshalah,انشالله
galbak,قلبك
adirou,اديرو
gourba,غربة
wa3a,واعرة
pens,بونس
netla3,نطلع
mnin,منين
nhawed,نهود
anchalah,نشالله
hakmouni,حكموني
lia,الا
publicite,بوبليسيتي
zidlou,زيدلو
go,ڨو
hill,هيل
chebka,شبكة
hadji,حاجي
diouf,ديوف
3amala,عمل
aslih,اصله
tohasibna,تحاسبنا
yaf3aloho,يفعله
tafihin,تافهين
machaallah,ما شاء لله
disant,ديزا
hommes,زوم
hommes,هوم
3ayafin,عيافين
ahi,اهي
mazalt,مازالت
balkm,بالكم
bwalou,بوالو
reservaouhoum,ريزرفاوهم
djdida,جديدة
yahdihom,يهديهم
khdma,خدمة
m3arafhom,معارفهم
n3al9o,نعلقو
hit,حيط
la3natoallah,لعنة الله
thalimine,الظالمين
karhou,كرهو
hassbatalha,حسبتلها
la3ba,لعبة
tetka3ad,تتقعد
takhlass,تخلاص
ya3tiwni,يعطيوني
cocaine,كوكايين
na3tihoum,نعطيهم
cannabis,كنابيس
mahboula,مهبولة
nasta3ref,نستعرف
bou,بو
zouadj,زواج
ie,اي
mafhamt,مافهمة
ta3ek,تاعك
blhout,بلحوت
hssebnak,حاسبك
rfednak,رفدناك
kasstek,قاستك
akhouya,اخويا
deber,دبر
rassek,راسك
cheft,شفت
futur,فوتور
yssahel,اسهل
bessah,بصح
najeh,ناجح
3amrani,عمراني
ssebkoukom,سبقوكم
jayyn,جايين
ylike,يليق
rachwa,رشوة
3arfe,عرف
nerebho,نربحو
max,ماكس
khadraaaaa,خضرة
majda,ماجدة
romi,رومي
hayfa,هيفا
wahbi,وهبي
ykhalso,اخلصو
milird,ميليار
mabghawch,مابغاوش
ykhalsoh,اخلصوه
mafich,مافيهش
chippa,شيبا
n3al,نعل
nchlah,نشالله
takamal,تكمل
ch,ش
abdit,ابديت
malhom,مالهم
gadi,غادي
kebir,كبير
m3amare,معمر
kadafie,قدافي
yliklou,اليقلو
puplique,بوبليك
darmane,درمان
enfance,اونفونس
adolescence,ادوليسونس
khatra,خطرة
doze,دوز
boursse,بورس
ma3andnach,ماعندناش
siadna,سيادنا
yaahdihom,يهديهم
sekro,سرقو
etais,اتي
tunisie,تينيزي
specialistes,سبيسياليست
tunisiens,تينيزيا
aiment,ايم
aimons,ايمو
masraoui,مصاروي
itkalimt,اتكلمت
fouzkoum,فوزكم
italia,اطاليا
brazil,برازيل
winou,وينو
usa,اسا
usa,الولايات المتحدة الامريكية
etude,اتود
totalement,توتالمو
cote,كوتي
scientifique,سيونتيفيك
til,تيل
pu,بو
quantifier,كانتيفيي
variable,فاريابل
delicate,ديليكات
isti3ab,استعاب
messieurs,ميسيو
action,اكسيون
transaction,ترانزاكسيو
allh,الله
rakm,راكم
matansach,مانتساش
layla,ليلى
3lwi,علوي
w3adel,وعادل
nchortoha,نشرتوها
l3alam,لعالم
l3arabi,لعربي
hoho,حوحو
yochkor,يشكر
sahb,صاحب
camb,كامب
david,دافيد
massab,ماصاب
iferraj,افرج
mince,مانس
texte,تاكست
la3alaka,لاعلاقة
chorok,شروق
part,باغ
cela,سولا
barah,بارح
khawetna,خاوتنا
chine,شين
mana3ref,مانعرف
chkon,شكون
habo,حبو
yaklo,ياكلو
tatar,بطار
habesona,حبسونا
baloun,بالون
ma3anedo,ماعندو
rire,غير
al3ibe,العيب
3aliyo,علي
3adhim,عظيم
ellahoima,اللهم
ahkin,احقن
dimaahoum,دمائهم
yddebzo,يدابزو
yella3bou,يلعبو
binaathoum,بيناتهم
yet7abbou,يتحابو
ya7albou,يحلبو
yastahal,يستاهل
q,ك
barcelon,بارسلون
placto,بلاصتو
madhmouna,مضمونة
guardiola,قارديولا
lhamdo,لحمد
chokro,شكر
wahdah,وحده
3abbas,عباس
tabki,تبكي
dib,ديب
tabkiw,تبكيو
ra3i,راعي
coca,كوكا
liyah,لياه
selecto,سيليكتو
hamoud,حمود
chhal,شحال
yakhasna,يخصنا
nfahmou,نفهمو
layhoud,ليهود
usine,اوزين
yalzam,يلزم
ytardgoulou,يطردقولو
ymah,يماه
nokia,نوكيا
kobay,كوباي
ayatoullah,اية الله
alkhomayni,الخميني
handball,هاندبال
haf,هف
wajhak,وجهك
barcelone,برسلون
figuoura,فيقورة
dial,ديال
diana,ديالنا
hahahaha,هههههه
matebkich,ماتبكيش
aljay,الجاي
attal3a,اطلعة
hahahahaha,ههههه
fil7ha9ia,فالحقيقة
natija,نتيجة
makhadmatche,ماخدمتش
dzaire,دزاير
matamchioche,ماتمشيوش
ghaltine,غالطين
khadmate,خدمة
sentre,سونتر
afriq,افريك
tanzania,تنزانيا
hk,هك
limrachhine,لمرشحين
daba,دابا
3lache,علاش
hik,هيك
kila3bo,كيلعبو
bi9italia,بقتالية
otalbo,اوطلبو
mani,ماني
nkhorjo,نخرجو
bi2a9al,باقل
l2adrare,لاضرار
hfad,حفظ
ossafi,اوسايي
isem,اسم
fo9er,فقر
9aleb,قلب
7ejar,حجر
sellem,سلم
applique,ابليك
bureaucratie,بيروكراسي
atil,اتيل
mettait,ماتي
batons,باتو
roues,غو
ouvert,اوفار
ittaqi,اتقي
ghoulam,غلام
ta3arfo,تعرفو
madjatch,ماجاتش
3kal,عقل
yl3an,يلعن
tat3amar,تتعمر
sidet,سيد
raise,رايس
yraje3,يرجع
ychof,يشوف
dayer,داير
hawlo,حولو
moulanaaaa,مولانا
alahh,الله
neqra,نقرا
bagarre,باقار
fln,فلن
anyaa,انايا
khrejt,خرجة
zman,زمان
tonfik,تنفق
katir,كتير
amtalak,امتالك
tokati3iha,تقاطعها
khaloda,خلودة
ghzawiha,غزاوها
bayna,باينة
madem,مادام
wazira,وزيرة
te3,تاع
te3,تع
tha9afa,ثقافة
intadhiro,انتظرو
3adjab,عجب
3odjab,عجب
hfadh,حفظ
khaouatna,خاوتنا
kazirna,كازيرنة
nesa,نسا
derga,درڨة
katerhom,كترهم
tejik,تجيك
terain,تيرا
la3ala9a,لاعلاقة
bencheikha,بن شيخة
khayer,خير
obionse ,امبيانس
suporteur,سيبورتار
rayhine ,رايحين
yhamsou ,يحمسو
joeur,جووار
khaliwhome,خليوهم
3andhome,عندهم
tika,ثقة
rohohem ,روحهم
liysa,ليس
khaly,خلي
yrid,يريد
yrid,يغيد
ysir,يصير
masihi,مسيحي
ysirmatlama,يصير مثلما
ma3moul,معمول
lgharb,الغرب
ljazeir,لجزاير
sarou,صارو
masihiyyin,مسيحيين
kana3a,قناعة
paroles,بارول
mayfadoch,مايفادوش
stok,ستوك
cartouche,كارتوش
douk,دوك
nab3at,نبعث
yraybouha,يريبوها
tasktoo,تسكتو
fala,فلا
tantadirou,تنتظرو
yossa3idonakom,يساعدونكم
yen3el,ينعل
ma3andhomch,ماعندهمش
elmissamih,المسامح
lazim,لازم
chwiyat,شويات
wa2t,وقت
3achen,عاشن
ninssa,ننسى
tidawa,تداوى
jirah,جراح
na3melha,نعملها
habithach,حبيتهاش
ghana,غانا
balad,بلد
elifriqi,الافريقي
wallaw,ولاو
e100ciel,اسونسيال
espere,اسبير
viiiiiiiva,فيفا
algerieee,الجيري
jugement,جوجمو
severe,سيفار
genre,جونر
acte,اكت
minimun,مينيموم
prison,بريزو
haram,حرام
makontch,ماكنتش
metwak3a,متوقعة
kafirine,كافرين
mordha,مرضا
tobba,طبا
desolis,ديزول
welaw,ولاو
9orayche,قريش
yadefno,يدفنو
kamikaze,كميكاز
ghaiarine,غيارين
complo,كومبلو
darohlah,داروه
khatar,خطر
khatar,خاطر
maysalouch,مايسلحوش
swalah,صوالح
rifih,رفيه
braw,بغاو
ychawhoulah,يشوهوله
som3a,صمعة
ta3ah,تاعه
alhamdulillah,الحمدلله
chukran,شكرا
nkul,نقول
sahafa,صحافة
khlu,خلو
yakhdam,يخدم
khasar,خاسر
tachfaw,تشفاو
wan3awdo,ونعاودو
susspense,سوسبانس
lane,لاني
passsser,باسي
habbin,حابين
reveilloniw,ريفيونيو
hlib,حليب
veut,فو
contact,كونتاكت
3afouna,عافونا
lecoute,لإيكوت
ecoute,اكوتي
petite,بوتيت
fille,في
itawal,اطول
3amrou,عمرو
tedirou,تديرو
wallou,والو
terabhou,تربحو
urougway,أوروڨواي
tekhassrou,تخسرو
allahoumma,اللهم
arina,ارينا
assouaa,اسوء
khatimaa,خاتمة
djabour,جبور
ya3tikome,يعطيكم
essaha,الصحة
yehfadkom,يحفظكم
3ayne,عين
kalifier,كاليفيي
hakee,حق
hamasse,حماس
hiaa,هيا
dalimaaa,ظالمة
verete,فيريتي
ennaas,اناس
nnaas,ناس
manejemch,مانجمش
notlobloblhom,نطلبلهم
notolboha,نطلبها
mosslim,مسلم
3assi,عاصي
koffar,كفار
notolbo,نطلبو
yehraghoum,يحرقهم
ybahdlo,يبهدلو
star,ستر
ka3bet,كعبات
mleh,ملاح
izidou,ازيدو
iroho,اروحو
hamdoullah,حمدلله
salama,سلامة
hhhhhhhhhhh,هههه
al7a9,الحق
tal3in,طالعين
sma,سما
na7asboulhoum,نحسبولهم
aww,او
jdida,جديدة
kounte,كنت
hassabe,حاسب
rigby,روقبي
bessahe,بصح
ma3labaliche,ماعلاباليش
chekh,شيخ
nkaliei,نكاليفيو
khaser,خاسر
l3adyan,لعديان
lkhayan,لخيان
yba3dou,يبعدو
lhamri,الحمري
masrawi,مصاروي
el3abe,العب
ba3ide,بعيد
indjazatakom,انجازاتكم
algeriaaaa,الجيري
attention,اتونسيو
tomper,ترومبي
bal3atiya,بلعاطية
hawddi,هاودي
maalich,معليش
brawww,بغاو
ysegmouna,يسڨمونا
bledna,بلادنا
3awjouha,عوجوها
manrouhch,مانروحش
nal3abha,نلعبها
ngoulou,نقولو
habha,حابها
tarbeh,تربح
sanfour,سنفور
wagafe,واقف
sadan,سعدان
yakhdou,ياخذو
marah,ماراح
3lam,عام
bihoum,بيهم
lazep,لازم
yahtarmouh,يحتارمو
maydirch,مايديرش
maykhaf,مايخاف
mondyalisst,موندياليست
myahtaremch,مايحترمش
ythawaz,يتحاوز
yaloukan,يالوكان
zianibougera,زياني بوقرة
neport,نامبورت
beau,بو
algeriennes,الجيريان
arrive,اريف
comprendre,كومبروندر
cree,كريي
existe,اقزيست
dirai,ديغي
ma3endnach,ماعندناش
rdjal,رجال
yerhamkoum,يرحمكم
kach,كاش
parabol,بارابول
clim,كليم
camelion,كاميليو
yakel,ياكل
dhib,ذيب
yebki,يبكي
rra3i,راعي
nda7i,نضحي
rou7i,روحي
lakan,لاكان
klab,كلاب
ui,وي
comtr,كومونتاغ
nm,نوم
3anaba,عنابة
tat3amer,تتعمر
khlate,خلات
3lihoume,عليهم
yakhasrouuuuu,يخسرو
sra,صرا
mayzidch,مايزيدش
yatkarar,يتكرر
mzia,مزيا
l3abtouche,لعبتوش
ahly,اهلي
benh,با
jadda,جد
wadjad,وجد
hassad,حساد
ta3bo,تعبو
nchalah ,نشالله
okhrine ,اوخرين
ahsane,احسن
esanw,اسناو
ma3labalkomch,ماعلابالكمش
director,ديريكتور
cannal,كانال
ewa,و
appres,ابري
masha,مشى
danya,دنيا
ka3,ڨاع
barabollat,بارابولات
conference,كونفيرانس
press,براس
9alhoum,قاللهم
barabol,بارابول؟
chafto,شفتو
9anoun,قانون
ya3tih,يعطيه
parcewue,بارسوكو
khlas,خلاص
xxxx,عيب
amcho,امشو
tobo,توبو
iyakom,اياكم
a venir,افونير
dyalo,ديالو
yjiboh,يجيبوه
yhawzoh,يحاوزوه
7atoh,حطوه
sachie,صاشي
b3et,ابعت
tayech,طايش
be7ar,بحر
challah,شالله
ayder,ايدير
ykhalika,يخليك
responsabilite,ريسبونسابيليتي
samehna,سامحنا
arriwe,اريفي
njibouha,نجيبوها
hamiti,حميتي
sar,صار
isir,اصير
jsimazighen,جس ايمازيغن
len,لن
3aleyka,عليك
fenecs,فنك
shab,صحاب
yaj3alha,يجعلها
takhfif,تخفيف
edounoub,الذنوب
s7aybi,صحيبي
double,دوبل
kanon,كانو
chnana,شنانة
halane,حلان
foum,فم
matar,مطار
chwara3,شوارع
mazyan,مزيان
nssaf9o,نسفقو
bjr,بونجور
femme,فام
accepte,اكسيبت
omra,عمرة
vriment,فريمو
courageuse,كوراجوز
rabhine,رابحين
khasrine,خاسرين
mouhime,مهم
charaftouna,شرفتونا
qder,قادر
na3fes,نعفس
nasreq,نسرق
falait,فالي
remercie,رومارسي
dadord,دابور
ringuauler,ريڨولي
elhadoullillah,الحمدلله
ni3matb,نعمة
amen,ايمان
yero7,يروح
yefsakhe,يفسخ
fat7a,فاتحة
dberech,دبارش
supportuer,سيبورتار
wa3leche,وعلاش
ihoufouna,اهفونا
khedma,خدمة
t3ame,طعام
yehdii,يهدي
houkoumttna,حكومتنا
3andana,عندنا
amal,امال
ftaahol,فالتأهل
wntmana,ونتمنا
nkono,نكونو
lmotaahil,المتأهل
milleur,مييور
ntal3o,نطلعو
wyahom,وياهم
bonn,بون
chonce,شونس
3a9ba,عقبة
tawra,ثورة
tgoulo,تقولو
kosbor,قصبر
ma3adnouss,معدنوس
teghidni,تغيضني
sme3na,سمعنا
baha,بيها
yketlouna,يقتلونا
ma3toub,معطوب
yanfiwna,ينفيونا
stabilte,سطابيليتي
wihda,وحدة
chi3arouna,شعارنا
yougharid,يغارد
kharij,خارج
esserb,السرب
rapelle,رابيل
seddam,صدام
eglise,ايڨليز
ley,لي
madjliss,مجلس
djazira,جزيرة
kaddafi,قذافي
bar,بار
noael,نويل
emmmmmmm,ممممم
3aido,عيدو
apre,ابري
nahkom,نحكم
alihada,لهاذا
assabab,السبب
touwakafou,توقف
bakhirat,باخرات
limoudatin,لمدة
tawila,طويلة
mawani,موانئ
idjiboulna,اجيبولنا
sebbat,سبات
bay3,بيع
hakada,هاكذا
djazairiyoun,جزايريون
yessam3ou,يسمعو
3erbi,عربي
ikounou,اكونو
ta3matelhoum,تعماتلهم
mouslim,مسلم
bilimkan,بالامكان
woudjoud,وجود
houloul,حلول
oukhra,اخرى
douna,دون
dra,درا
nkoul,نقول
imedouli,امدولي
edakoum,داكم
tbi3ou,تبيعو
matches,ماتش
television,تيليفيسيو
television,تيليفيزيون
msegam,مسڨم
sha3b,شعب
inodh,انوض
daoula,دولة
islamya,اسلامية
hizb,حزب
firanssa,فرنسا
almarroc,المروك
tousnes,تونس
asaghira,الصغيرة
3adhima,عظيمة
isti3ana,استعانة
lmgharba,المغاربة
jami3,جميع
lmajalat,المجلات
akhdem,اخدم
dwa,دوا
barka,باركا
saraha,صراحة
man9olo,مانقولو
tbark,تبارك
algerian,الجيرين
3ak,معاك
rezki,رزقي
bey,باي
tkhaltou,تخلطو
ya3touhom,يعطوهم
3labalkoum,علابالكم
kechma,كشما
yekhdmou,يخدمو
rwah,رواح
lhala,لحالا
tzid,تزيد
tes3ab,تصعاب
lkhir,الخير
facebook,فايسبوك
h,ه
ya9ra,يقرا
yet3alem,يتعلم
lazmek,لازمك
t3aet,تعيط
jabour,جبور
yesreq,يسرق
jarou,جارو
voyage,فواياج
jadide,جديد
english,انغليش
marican,ماريكان
mazawdj,مزوج
tafal,طفل
hatmcho,حاتمشو
bnayatkome,بنيتكم
nia,نية
yatla3,يطلع
3lame,علام
ysahelkoum,اسهللكم
nchllh,نشالله
maykoun,مايكون
nchallh,نشالله
hsbiya,حسبيا
dawlatina,دولتنا
nkifach,كيفاش
sayfi,صايفي
ta3tolo,تعطولو
melyar,مليار
ma3andoch,ماعندوش
yachri,يشري
khobza,خبزة
yakhsroga3,يخسرو قاع
farikna,فريقنا
nekoll,نقول
lazamlkom,لازملكم
rokya,رقية
matekoune,ماتكون
raire,غير
hasdine,حاسدين
ratteb,رتب
qaanoun,قانون
ousra,اسرة
pie,بي
rej3et,رجعت
7ourra,حرة
mzewwaj,مزوجة
3achra,عشرة
y3awen,يعاون
kawetna,خاوتنا
twanssa,توانسا
net3almou,نتعلمو
menkoum,منكم
shih,صحيح
lamouchia,لموشية
cerai,سوغي
qi,ك
retourne,روتورن
ma3nda,ماعندنا
matetmch,ماتمش
elnehd,النهد
yastahel,يستهل
yedj3al,يجعل
moharibiy,محاربي
sahraa,صحرا
afnak,افناك
meta3dib,مالتعذيب
mandir,ماندير
i3tirafat,اعترافات
album,البوم
soufrance,سوفرانش
succes,سوكسي
yarhem,يرحم
dhahaya,ضحايا
hamadji,همجي
dhou,دو
erdjal,الرجال
ahhhhhh,اههههه
elahra,الحارة
question,كيستيو
couchon,كوشون
welahi,والله
manamenkoume,مانامنكم
goltou,قولتو
solution,سوليسيو
dextermine,ديكستغميني
hadhou,هادو
mahkloukate,مخلوقات
satellite,ساتليت
khadmet,خدمت
zalamet,زلاميط
tetfarqa3,تتفرقع
dinamit,ديناميت
klhalouna,خلونا
batal,باطل
achfi,اشفي
akhana,اخانا
khafif,خفف
anhou,عنه
zidhou,زده
sabran,صبرا
arziqhou,ارزقه
kafa,كفا
3affaf,عفاف
arzouq,ارزق
ahlahou,اهله
sebr,صبر
3adjil,عجل
chiffaihi,شفائه
te3mel,تعمل
mahaliyin,محليين
alhe,الله
oi,او
g3alha,جعلها
moaminine,مؤمنين
ashabe,اصحاب
janhe,جنة
habibo,حبيبو
usman,ا س م ا
mojahidon,مجاهدون
hamas,حماس
kataeb,كتائب
lkasam,القسم
lmokawama,لمقاومة
mokawama,مقاومة
tmenit,تمنيت
nkon,نكون
njahed,نجاهد
rouhi,روحي
eslama,سلامة
responssables,ريسبونسابل
nt3a,نتاع
albackss,البقس
koleche,كلش
sofe,سوف
expereonce,اكسبريونس
lalgirie,لالجيري
ranna,رانا
tqoulchi,تقولش
khlassou,خلاصو
rmawna,رماونا
poubelles,بوبال
3melna,عملنا
isteqlal,استقلال
bnj,بنج
zamalek,زمالك
na9ra,نقرا
sora,صورة
nemas,نمس
dkhalt,دخلت
charika,شركة
pharmacie,فارماسي
vendredi,فوندرودي
zadona,زادولنا
samdi,سامدي
baghe,باغي
