Arabizi,Arabic
hamna,ثامنة
tthamn,الثامن
thamna,لثامنة
tthamna,الثامنة
9an,قنا
ana,انا
9ana,قناة
enn,الن
nni,نين
nit,نيت
ith,يته
enni,النظ
nnit,لنظا
nith,نظام
ennit,النظا
nnith,لنظام
ennith,النظام
kho,خوي
hon,هون
khon,خونا
hont,هونت
khont,خونتم
hw,وي
khw,خوا
hwa,وان
wat,وات
ekhw,اخوا
khwa,خوان
hwat,هوات
ekhwa,اخوان
khwat,خواتك
ekhwat,اخوتكم
abn,ابن
bna,بنا
na2,ناء
abna,ابنا
bna2,بناء
abna2,ابناء
ha3,اعه
a3b,اعب
cha3,الشع
ha3b,لشعب
cha3b,شعبكم
jl,جل
ajl,اجل
jlo,جلو
ajlo,جلون
dha,دها
akr,اكر
dhak,ذكرو
hakr,اكره
dhakr,ذكروا
9r,قر
ta9,تقر
a9r,اقر
9ri,قري
ta9r,تقري
a9ri,قرير
ta9ri,تقرير
don,دون
hac,هاش
hach,غاشي
mar,مار
mark,مارك
a7,اح
7s,حس
a7s,احس
7sa,حسا
a7sa,احسن
mno,منو
stn,ستن
tnt,تنت
ntj,نتج
nstn,نستن
stnt,ستنت
tntj,تنتج
nstnt,نستنت
stntj,ستنتج
nstntj,نستنتج
b3l,بعل
3lm,علم
lmr,لمر
mri,مري
b3lm,بلعم
3lmr,لعمر
lmri,عمري
b3lmr,بلعمر
3lmri,لعمري
b3lmri,بلعمري
bt,بت
ktb,كتب
tbt,تبط
bto,بتو
ktbt,كتاب
tbto,تابت
ktbto,كتابت
hi7,حيح
shi7,صحيح
hi7a,حيحة
shi7a,صحيحة
3k,عك
3ks,عكس
rb,رب
arb,ارب
rba,ربح
darb,ضارب
arba,أربع
darba,ضاربة
mag,مغر
magh,مغرب
raj,راج
raje,راجل
9ade,قادر
tl9,تلق
3th,عته
thr,تحر
hro,غول
3thr,عذري
thro,ثروك
3thro,عثروك
t3k,طعك
ic,يش
t3i,تعي
3ic,عيش
t3ic,تعيش
haw,حاو
taha,طاها
ahaw,اهاو
tahaw,تحاول
yaa,ياا
aar,ااا
yaaa,يااا
aaar,اااا
aara,ااال
yaaar,ياااا
aaara,اااال
aarab,ااالر
yaaara,ياااال
aaarab,اااالر
yaaarab,ياااالر
wa7,واح
a7e,احب
wa7e,واحد
lbas,لباص
alu,ألو
balu,باله
lun,لون
lbal,العب
alun,بالو
lbalu,البال
balun,لبالو
lbalun,البالو
tro,ترو
rou,روح
trou,تروح
l7,لح
l7r,لحر
7ri,حري
rir,رير
l7ri,لحري
7rir,حرير
l7rir,لحرير
9ah,قاه
l9ah,لقاه
9aha,قاها
l9aha,لقاها
j3,جع
aj3,اجع
j3a,جعل
raj3,راجع
aj3a,اجعا
raj3a,راجعا
lou,لوا
oug,وقر
ugh,لغة
loug,اللغ
ough,وقرة
lough,اللغة
l3ar,العر
rabi,rabi
l3ara,لعربي
arabi,Arabi
l3arab,العربي
3arabi,لعربية
l3arabi,العربية
taz,تاز
osta,استا
staz,ستاذ
ostaz,استاذ
lf,لف
lfa,الف
far,فرح
ans,انس
nsi,نسي
lfar,الفر
fara,فرنس
aran,اران
rans,رنسي
ansi,انسي
lfara,الفرن
faran,فرنسي
arans,فرنسي
ransi,رنسية
lfaran,الفرنس
farans,لفرنسي
aransi,فرنسية
lfarans,الفرنسي
faransi,لفرنسية
lfaransi,الفرنسية
met,ميت
tsa,تسا
mets,متسر
etsa,تصور
metsa,متسرب
hadi,هادي
aman,امان
3ek,عكي
eka,قاش
3eka,عقاب
asa,اسا
sa2,سائ
asa2,أساء
rbi,ربي
biy,بيا
3arb,عربي
arbi,ربية
rbiy,ربية
l3arb,العرب
3arbi,عربية
arbiy,عربية
l3arbi,العربي
3arbiy,لعربية
l3arbiy,العربية
ne,ني
une,نجا
ned,ناد
oune,ونجا
uned,نجاح
boune,بونجا
ouned,ونجاح
bouned,بونجاح
3al,عال
alm,الم
lmo,الم
3alm,عالم
almo,المو
3almo,علموك
qr,قر
qra,قرا
qray,قراي
raya,راية
qraya,قراية
yt3,يتع
t3l,تعل
yt3l,يتعل
t3lm,تعلم
3lmo,علمو
yt3lm,يتعلم
t3lmo,تعلمو
yt3lmo,يتعلمو
ykt,يقط
tbo,تبو
yktb,يكتب
ktbo,كتبو
yktbo,يكتبو
wd,ود
wdi,ودي
o7,وح
7o,حو
ro7,روح
o7o,وحو
ro7o,روحو
hf,حف
mos,مست
tac,تشف
chf,شفا
hfa,حفظ
lmos,المس
most,لمست
stac,ستشف
tach,تشجي
achf,شافي
chfa,شفال
lmost,المست
mosta,مستشف
ostac,مستشف
stach,ستشفى
tachf,تشفيا
achfa,شفيات
lmosta,المستح
mostac,لمستشف
ostach,مستشفي
stachf,ستشفيا
tachfa,تشفيات
lmostac,المستشف
mostach,لمستشفي
ostachf,مستشفيا
stachfa,ستشفيات
lmostach,المستشفي
mostachf,لمستشفيا
ostachfa,مستشفيات
lmostachf,المستشفيا
mostachfa,لمستشفيات
lmostachfa,المستشفيات
omb,ومب
omba,ومبا
mba3,مبعد
ba3d,بعدي
omba3,اومبع
mba3d,ومبعد
omba3d,اومبعد
dro,درو
hdro,هدرو
ahdro,اهدرو
a3e,اعي
3eb,عبت
lmla,لملا
mla3,ملاع
la3e,لاعب
a3eb,لاعب
lmla3,الملا
mla3e,لملاع
la3eb,ملاعب
lmla3e,الملاع
mla3eb,لملاعب
lmla3eb,الملاعب
nw,نو
han,حان
anw,انو
than,تحان
hanw,انوي
thanw,ثانوي
ytr,يتر
ytrk,يترك
wi,وي
l2a,الأ
2aw,لأو
law,لاو
awi,اوي
wiy,وية
l2aw,الأو
2awl,لأول
awla,اولا
wlaw,ولوي
lawi,لاوي
awiy,ويات
l2awl,الأول
2awla,لأولو
awlaw,أولوي
wlawi,ولويا
lawiy,لويات
l2awla,الأولو
2awlaw,لأولوي
awlawi,أولويا
wlawiy,ولويات
l2awlaw,الأولوي
2awlawi,لأولويا
awlawiy,أولويات
l2awlawi,الأولويا
2awlawiy,لأولويات
l2awlawiy,الأولويات
dt,دت
thd,تحض
hdt,حدث
ythd,يتحد
thdt,تحدث
ythdt,يتحدث
lkh,الخ
her,يره
ert,يرت
lkhe,لخير
kher,خيرا
hert,خرطي
lkher,الخرط
khert,لخرطي
lkhert,الخرطي
dak,دخل
khl,خلي
dakh,داخل
akhl,اخلا
dakhl,داخلي
ec,اش
h3,عر
ech,الش
ch3,شعر
h3e,شعب
ech3,الشع
ch3e,لشعب
ech3e,الشعب
mat,مات
ef,يف
f7,فح
sse,لسر
sef,صفر
ef7,فحا
f7a,حات
esse,السر
ssef,لصفح
sef7,صفحا
ef7a,فحات
essef,الصفح
ssef7,لصفحا
sef7a,صفحات
essef7,الصفحا
ssef7a,لصفحات
essef7a,الصفحات
yeh,يهد
ehd,هدي
hde,هدي
yehd,يهدي
ehde,هدرو
yehde,يهدرو
mkh,مخت
mkhe,مخدو
mkhed,مخدوم
teh,تيه
ehr,حرق
hri,ريت
tehr,تهري
ehri,حرير
tehri,تحرير
w3,وع
w3i,وعي
s3,سع
as3,اسع
s3a,سعا
as3a,اسعا
enh,نها
menh,منهم
ele,يلي
lef,ليف
tele,تيلي
elef,لفون
telef,تلفون
efo,فون
lefo,يفون
elefo,ليفون
telefo,تليفون
sor,صور
oro,ورو
soro,صورو
kal,كال
ali,الي
lit,ليت
iti,يتي
kali,كالي
alit,اليت
liti,ليتي
kalit,كاليت
aliti,اليتي
kaliti,كاليتي
3ay,عاي
3aye,عايش
sle,سلي
3er,عرس
erb,ربح
3erb,عربي
erbi,ربية
3erbi,عربية
fr,فر
fra,فرا
anc,انش
fran,فران
ranc,رانس
franc,فرانس
ca,كا
nca,نسي
anca,انسي
ranca,رانسي
franca,فرانسي
ng,نق
gl,قل
ang,انق
ngl,نقل
gla,قلا
lai,لاي
ais,يزو
angl,انقل
ngla,نجلي
glai,جليز
lais,ليزي
angla,انجلي
nglai,نجليز
glais,جليزي
anglai,انجليز
nglais,نجليزي
anglais,انجليزي
mz,مز
zi,زي
mzi,مزي
ziy,زيا
mziy,مزية
end,اند
ndo,ندو
endo,عنده
rej,رجل
ejl,جلي
jli,جلي
rejl,رجلي
ejli,جلين
rejli,رجلين
wen,وين
enk,ينك
wenk,وينك
3om,عمر
omr,عمر
3omr,عمري
ban,بان
bant,بنتش
mza,مزا
zal,زال
mzal,مزال
zale,زالك
mzale,مزالك
eg,يق
gw,قو
tne,تني
neg,نقا
egw,يغو
gwe,قوي
tneg,تنيغ
negw,نيغو
egwe,يغوس
gwes,غوسي
tnegw,تنيغو
negwe,نيغوس
egwes,يغوسي
tnegwe,تنيغوس
negwes,نيغوسي
tnegwes,تنيغوسي
ds,دس
ads,عدس
l3ad,لعاد
3ads,لعدس
l3ads,العدس
esi,اسي
sil,سيل
iln,لنا
wesi,وسيل
esil,سيلن
siln,يلنا
gwesi,غوسيل
wesil,وسيلن
esiln,سيلنا
egwesi,يغوسيل
gwesil,غوسيلن
wesiln,وسيلنا
negwesi,نيغوسيل
egwesil,يغوسيلن
gwesiln,غوسيلنا
negwesil,نيغوسيلن
egwesiln,يغوسيلنا
negwesiln,نيغوسيلنا
9e,قف
i9e,يقك
ri9e,ريقك
tri9e,طريقك
khk,خخخ
hkh,خصي
khkh,خخخخ
ahk,احك
hki,حكي
mahk,ماحك
ahki,احكي
mahki,ماحكي
7ale,حالة
rj,رج
rj3,رجع
j3o,جعو
3oh,عوه
oha,وها
rj3o,رجعو
j3oh,جعوه
3oha,عوها
rj3oh,رجعوه
j3oha,جعوها
rj3oha,رجعوها
llo,للو
ello,اللغ
llou,للغة
ellou,اللغة
rit,ريت
kari,كريم
arit,اريت
karit,كارثي
tab,تاب
taba,تبهت
sali,صالح
alih,ليها
salih,صالحة
lz,لز
lil,ليل
ilz,الز
lzi,زرا
zir,زير
ira,يرا
lilz,للزر
ilzi,لزرا
lzir,زراع
zira,راعة
lilzi,للزرا
ilzir,لزراع
lzira,زراعة
lilzir,للزراع
ilzira,لزراعة
lilzira,للزراعة
tagh,تغيي
stagh,ستغفر
estagh,استغفر
sha,شان
sha3,شاعه
il3,الع
lil3,للعل
il3i,لعلم
lil3i,للعلم
n3,نع
en3,نعل
n3a,نعا
en3a,نعلك
n3as,اعسة
en3as,ناعسة
wki,وكي
lko,لكم
wkil,وكيل
ilko,يلكم
wkilk,وكيلك
kilko,كيلكم
wkilko,وكيلكم
mso,مسو
sou,صور
msou,مسؤل
soul,ؤولي
msoul,مسؤلي
souli,ؤولية
msouli,مسؤلين
takl,تاكل
taklo,تاكلو
nar,نار
nnar,لنار
unk,نكم
btou,بطون
toun,تونس
ounk,ونكم
btoun,بطونك
tounk,طونكم
btounk,بطونكم
maz,ماز
maza,مازا
azal,ازال
mazal,مازال
bri,بري
kol,قول
ola,ولا
laj,لاج
brik,بريك
riko,ريكو
ikol,يكول
kola,كولا
olaj,ولاج
briko,بريكو
rikol,ريكول
ikola,يكولا
kolaj,كولاج
brikol,بريكول
rikola,ريكولا
ikolaj,يكولاج
brikola,بريكولا
rikolaj,ريكولاج
brikolaj,بريكولاج
trb,ترب
bah,باح
trba,تربح
rbah,ربحت
bahk,باحك
trbah,تربحك
rbahk,ربحكم
trbahk,تربحكم
laz,لاز
aze,ازم
laze,لازم
yg,يق
ygh,يغل
ghe,غير
yghe,يغلط
kte,كتي
teb,تبع
eba,يبا
kteb,كتبل
teba,تيبة
kteba,كتيبة
gi,قي
gil,جيل
iz,يز
siz,سيز
izi,يزي
sizi,سيزي
iziy,جابو
ziya,ابوش
siziy,مجابو
iziya,جابوش
siziya,مجابوش
maj,ماج
jab,جاب
abo,ابو
maja,مجال
ajab,اجاب
jabo,جابو
majab,ماجاب
ajabo,جابوش
majabo,مجابوش
jb,جب
3aj,عاج
ajb,اجب
jbe,جبد
bet,بيت
etn,تنا
3ajb,عاجب
ajbe,اجبت
jbet,بتني
betn,بتنا
3ajbe,عاجبت
ajbet,اجبتن
jbetn,جبتني
3ajbet,عاجبتن
ajbetn,اجبتني
3ajbetn,عاجبتني
fka,فكر
kah,كاه
fkah,فكاه
kaha,كاها
fkaha,فكاهة
fari,فريق
ilh,يله
lho,لهم
kilh,كيله
ilho,يلهم
wkilh,وكيله
kilho,كيلهم
wkilho,وكيلهم
tani,تاني
db,دب
kdb,كذب
dba,دبا
kdba,كذبة
lok,لوك
oka,وكا
loka,لوكا
okan,وكان
lokan,لوكان
tcho,تشوف
dj,جز
oki,وكي
kid,كيد
idj,كيد
dja,جزا
okid,أوكي
kidj,وكيد
idja,كيدج
okidj,أوكيد
kidja,وكيدج
okidja,أوكيدج
hhhhhhhh,هههههههه
2w,او
2we,قوة
alh,الح
9alh,قاله
alho,الهم
9alho,قالهم
hedr,هدرت
het,حيت
khet,ختيا
nz,نز
enz,نزي
nzi,نزي
zid,زيد
menz,منزي
enzi,نزيد
nzid,نزيد
menzi,منزيد
enzid,نزيدش
menzid,منزيدش
3aw,عاو
n3aw,نعاو
3awe,عاود
n3awe,نعاود
sama,سماح
yeg,يغل
egh,غفر
yegh,يغلب
l9ab,القب
9abi,لقبي
abih,ابيه
l9abi,القبي
9abih,لقبيح
l9abih,القبيح
afr,افر
hafr,حفرة
qam,قام
a3a,اعن
ta3a,طاعه
ei,ين
7ei,حيط
msh,مشت
shk,شكل
hkl,كله
lmsh,المش
mshk,مشكل
shkl,شكله
lmshk,المشك
mshkl,مشكله
lmshkl,المشكل
mq,مق
l3o,لعو
omq,عمق
l3om,لعمر
3omq,لعمق
l3omq,العمق
arj,ارج
marj,مرجع
wra,ورا
khi,خير
mnh,منه
nha,نها
mnha,منها
yad,ياد
ayad,اياد
yadi,يادي
ayadi,ايادي
ij,يج
rij,رجا
hari,ركات
arij,رجية
khari,خارجي
harij,ارجية
kharij,خارجية
dl,دل
bdl,بدل
dlo,دلو
bdlo,بدلو
set,سيت
eta,الت
sset,لسطا
seta,سيطه
esset,السطا
sseta,لسطاد
esseta,السطاد
ygo,يقو
gou,قول
ulo,لول
ygou,يقول
goul,قولو
oulo,ولول
ygoul,يقولو
goulo,قولول
ygoulo,يقولون
ero,يرو
mero,ميرو
sbe,صبي
beb,بيب
sbeb,السب
wy,وي
wya,ويا
lke,لقي
kec,كشم
lkec,الكش
kech,كشما
echf,يشفي
lkech,الكشف
kechf,لكشفة
lkechf,الكشفة
nhay,لنها
fik,فيك
fiko,فيكم
yhd,يهد
der,دير
yhde,يهدي
hder,هدرو
yhder,يهدرو
tam,تما
nou,نون
tamn,تامن
amno,امنو
mnou,منوه
nouh,نوهم
tamno,تامنو
amnou,امنوه
mnouh,منوهم
tamnou,تامنوه
amnouh,امنوهم
tamnouh,تامنوهم
ii,يي
bii,بيي
iin,يين
habi,حبيب
abii,ابيي
biin,بيين
habii,حابيي
abiin,ابيين
habiin,حابيين
yks,يكس
kse,كسر
ser,صير
ykse,يكسر
kser,قصير
ykser,يكسرو
sero,سروا
ksero,كسروا
yksero,يكسروا
ata,اطا
wata,وطني
if,يف
kif,كيف
ifa,يفا
fac,فاش
kifa,كيفا
ifac,يفاش
kifac,كيفاش
yekt,يكتب
bik,بيك
iki,يكي
biki,بكرش
alk,الك
zalk,زالك
alko,الكم
mzalk,مزالك
zalko,زالكم
mzalko,مزالكم
uv,فر
va,فا
ouv,وفو
uva,جير
val,يري
nouv,آلجي
ouva,لجير
uval,جيري
nouva,آلجير
ouval,لجيري
nouval,آلجيري
lj,لج
alj,الج
lji,الج
jir,جير
iri,يري
alji,الجي
ljir,الجي
jiri,جيري
aljir,آلجير
ljiri,لجيري
aljiri,آلجيري
rs,رس
gha,غال
ars,ارس
rso,رسو
ghar,غريب
hars,غرسو
arso,رسوه
ghars,اغرسو
harso,غرسوه
gharso,اغرسوه
tat,طاط
bata,بطاط
atat,طاطا
batat,بطاطا
hno,نوق
hnou,هنون
noun,نوني
hnoun,هنونا
yer,يرح
erh,يره
yerh,يرحم
bab,باب
ako,اكم
baba,بابا
abak,اباك
bako,باكم
babak,باباك
abako,اباكم
babako,باباكم
nth,نته
rn,رن
l9r,الق
9rn,لقر
rni,رني
nin,نين
ina,ينا
l9rn,القر
9rni,لقرن
rnin,قرني
nina,نينة
l9rni,القرن
9rnin,لقرني
rnina,قرنين
l9rnin,القرني
9rnina,لقرنين
l9rnina,القرنين
wrah,وراه
wrahi,وراهي
abt,ابت
bta,بطا
nabt,نابت
abta,ابطه
nabta,نابتة
ls,لش
lst,الس
lsta,الست
lstad,الستا
ladi,لادي
bladi,بلادي
lsa,لسا
tcha,تشغل
tchak,تشاكر
vs,ضد
d7,ضح
yed,يدي
ed7,ضحك
yed7,يضحك
bk,بك
yeb,يبد
ebk,بكي
yebk,يبكي
oc,وش
hoc,هوش
ahoc,اهوش
mahoc,ماهوش
9ar,قار
9ari,قاري
ane,انه
edi,ادي
dih,ديه
ihe,يهد
mane,مانه
aned,اندي
nedi,نادي
edih,ديها
dihe,يهاش
maned,ماندي
anedi,انديه
nedih,نديها
edihe,ديهاش
manedi,مانديه
anedih,انديها
nedihe,نديهاش
manedih,مانديها
anedihe,انديهاش
manedihe,مانديهاش
hka,حكا
yet,يطل
eth,يته
hkay,حكاي
ayet,عيطل
yeth,يتها
hkaye,حكايت
kayet,كايته
ayeth,ايتها
hkayet,حكايته
kayeth,كايتها
hkayeth,حكايتها
kim,كيم
kima,كيما
jdi,جدي
did,ديد
ida,يدة
jdid,جديد
dida,ديدة
jdida,جديدة
rai,راي
rais,رئيس
itt,اتح
tti,تعط
tih,تحا
itti,اتحا
ttih,تحاد
tiha,تحاد
ihad,اتحا
ittih,اتحاد
ttiha,تحادي
tihad,لاتحا
ittiha,اتحادي
ttihad,تحادية
ittihad,اتحادية
eko,يكم
leko,ليكو
war,وار
wara,واره
ken,كين
na3,نعر
a3i,اعي
na3i,نعيب
a3ib,اعبي
na3ib,نعيبو
a3ibo,عيبوا
na3ibo,نعيبوا
etc,طشي
zetc,زطشي
sa3,ساع
sa3a,ساعه
med,ميد
medr,مدرق
kb,كب
kbi,كبي
bir,بير
kbir,كبير
koh,قوه
oho,وحو
hol,هول
lkoh,لقوه
koho,لكهو
ohol,كهول
lkoho,الكهو
kohol,لكهول
lkohol,الكهول
oy,وي
hoy,ويا
khoy,خويا
may,ماي
ye3,يعج
e3r,عرف
maye,مايس
aye3,ايعج
ye3r,عرفش
maye3,مايعج
aye3r,يعرفش
maye3r,ميعرفش
yl3b,يلعب
yl3bo,يلعبو
ybl,يبل
bl3,بال
ybl3,يبلع
bl3o,بلعو
ybl3o,يبلعو
fam,فام
amh,امه
famh,فامه
amho,امهم
famho,فامهم
lhad,الهد
hada,هادا
lhada,الهدف
lr,لر
lra,الر
raa,رائ
aab,حاب
lraa,الرا
raab,لراب
aabi,رابع
lraab,الراب
raabi,لرابع
lraabi,الرابع
thb,تحب
ythb,يثبت
es2,اسأ
s2a,سأل
2al,قال
es2a,اسأل
s2al,سألي
es2al,السؤا
matr,ماتر
las,لاص
3las,علاش
5,خ
khou,خويا
tij,تجا
ija,جاب
jar,جار
tija,تجار
ijar,جارة
tijar,تجارة
al3b,العب
mal3b,لملعب
lmal3b,الملعب
ws,وص
mde,دلل
erw,روا
rws,روش
mder,مدرو
derw,دروس
erws,روسة
mderw,مدروس
derws,دروسة
mderws,مدروسة
tar,طري
ibi,يبي
bin,بين
lla3,اللا
la3i,لاعب
3ibi,عبين
ibin,عبين
lla3i,اللاع
la3ib,لاعبي
a3ibi,اعبين
3ibin,اعبين
lla3ib,اللاعب
la3ibi,لاعبين
a3ibin,لاعبين
lla3ibi,اللاعبي
la3ibin,للاعبين
lla3ibin,اللاعبين
yta,يتع
yta3,يتعب
a3aw,عوضه
yta3a,يتعود
ta3aw,تعودو
yta3aw,يتعودو
dhiy,رضية
lardh,الأرض
rdhiy,ارضية
lardhi,الارضي
ardhiy,لارضية
lardhiy,الارضية
lni,لني
nij,نيج
ije,يجر
jer,جير
lnij,لنيج
nije,نيجر
ijer,نيجر
lnije,النيج
nijer,لنيجر
lnijer,النيجر
3wd,عود
wda,ودة
l3wd,العو
3wda,عودة
l3wda,العود
tfk,تفك
fki,فكي
kir,كير
tfki,تفكي
fkir,فكير
tfkir,تفكير
lqa,لقا
qad,قاد
lqad,القا
qada,قادر
ada2,اداء
lqada,القاد
qada2,لقادة
lqada2,القادة
lys,ليس
ktf,كتف
ktfk,كتفك
ktfki,كتفكي
ktfkir,كتفكير
mm,مم
amm,مام
mma,مان
3amm,لعام
amma,عمان
l3amm,العام
3amma,لعامة
l3amma,العامة
ram,رام
lram,الرم
raml,لرمل
lraml,الرمل
san,سان
sans,سانس
p,ب
sp,سب
esp,يسب
leb,الب
ebl,يبل
ble,بلي
lebl,لبلا
eble,يبلك
leble,البلد
khiy,خيان
hiya,ياتي
khiya,خيانة
eddar,الدار
tsh,تشو
sho,شوف
tsho,تشوف
shw,شوي
t3a,تعا
li9,علي
9at,قتل
t3al,تعلم
3ali,عالي
ali9,تعلي
li9a,عليق
i9at,ليقا
t3ali,تعالي
3ali9,لتعلي
ali9a,تعليق
li9at,عليقا
t3ali9,التعلي
3ali9a,لتعليق
ali9at,تعليقا
t3ali9a,التعليق
3ali9at,لتعليقا
t3ali9at,التعليقا
su,سو
tsu,تسو
sun,سون
una,ونا
nam,نام
tsun,تسون
suna,سونا
unam,ونام
nami,نامي
tsuna,تسونا
sunam,سونام
unami,ونامي
tsunam,تسونام
sunami,سونامي
tsunami,تسونامي
zn,زن
haz,زال
azn,ازن
thaz,تهزن
hazn,هزنا
thazn,تهزنا
sf,صف
hes,حسي
esf,فنا
ykhe,يخسف
khes,خسفن
hesf,سفنا
ykhes,يخسفن
khesf,خسفنا
ykhesf,يخسفنا
qaw,قوي
att,اتط
tta,الت
natt,نتطو
atta,تطور
natta,نتطور
7at,حطو
taq,تقد
aqo,اقو
taqo,تقوم
lal,لال
lala,لالا
shiy,شيات
la3b,لاعب
a3bo,عبوا
la3bo,لعبوا
mor,مور
orj,ورج
morj,المر
ee,ين
yte,يتي
tee,تين
ytee,يطير
jz,جز
2e,ئي
jza,جزا
za2,زائ
a2e,ائع
jza2,جزائ
za2e,زائر
jza2e,جزائر
etr,الت
tetr,تترا
etra,التر
traj,تراج
tetra,تتراج
etraj,تراجع
tetraj,تتراجع
sq,سق
qe,قي
bos,بوس
osq,وسق
sqe,سقي
qel,قيل
elo,يلو
bosq,بوسق
osqe,وسقل
sqel,سقلو
qelo,قلول
bosqe,بوسقل
osqel,وسقلو
sqelo,سقلول
bosqel,بوسقلو
osqelo,وسقلول
bosqelo,بوسقلول
6,ن
s6,صط
6a,طا
s6a,صطا
6ad,طاد
s6ad,صطاد
mf,مف
fl,فل
7n,حن
mfl,مفل
fle,فلي
e7n,حنا
7na,حنا
mfle,مفلح
fle7,فلحن
le7n,لحنا
e7na,حناش
mfle7,مفلحن
fle7n,فلحنا
le7na,لحناش
mfle7n,مفلحنا
fle7na,فلحناش
mfle7na,مفلحناش
mleb,ملعب
lg,لق
lgh,الغ
lgha,الغا
jr,جر
ejr,جري
jra,جرا
ra2,رائ
lejr,لإجر
ejra,اجرا
jra2,جراء
lejra,لإجرا
ejra2,إجراء
lejra2,لإجراء
oq,وق
moq,مقا
oqa,قاب
abe,ابي
moqa,مقاب
oqab,قابل
qabe,ابلة
moqab,مقابل
oqabe,قابلة
moqabe,مقابلة
lme,لمي
mes,مست
lmes,المس
mes2,لمسؤ
es2o,مسؤو
lmes2,المسؤ
mes2o,لمسؤو
es2ou,مسؤول
lmes2o,المسؤو
mes2ou,لمسؤول
lmes2ou,المسؤول
sst,الص
ssta,الصط
sstad,الصطا
kli,كلي
hala,الله
ayg,ايق
mayg,مايغ
aygh,ايغل
ygha,يغني
maygh,مايغل
aygha,ايغرس
yghar,يغرسو
maygha,مايغرس
ayghar,ايغرسو
yghars,يغرسوه
mayghar,مايغرسو
ayghars,ايغرسوه
ygharso,يغرسوهش
mayghars,مايغرسوه
aygharso,ايغرسوهش
maygharso,مايغرسوهش
a9a,اقا
l2a9,الاق
2a9a,لاقل
l2a9a,الاقل
sah,صاح
ysah,يسهل
sahe,صاحب
ysahe,يساهم
9t,قت
fel,فال
el2,الا
l2i,الا
2i9,اقت
i9t,قتص
9ti,تصا
tis,تصا
fel2,فالا
el2i,الاق
l2i9,لاقت
2i9t,اقتص
i9ti,قتصا
9tis,تصاد
fel2i,فالاق
el2i9,الاقت
l2i9t,لاقتص
2i9ti,اقتصا
i9tis,قتصاد
fel2i9,فالاقت
el2i9t,الاقتص
l2i9ti,لاقتصا
2i9tis,اقتصاد
fel2i9t,فالاقتص
el2i9ti,الاقتصا
l2i9tis,لاقتصاد
fel2i9ti,فالاقتصا
el2i9tis,الاقتصاد
fel2i9tis,فالاقتصاد
taa,تاع
lbl,لبل
lbla,لبلا
lblad,لبلاد
nf,نف
fs,فس
nfs,نفس
lc,لش
lch,الش
lchi,الشي
mnt,منت
nte,نتي
mnte,منطق
ntek,نتخا
mntek,منتخب
kaf,كاف
iq,يق
qi,قي
ia,يا
fri,فري
riq,ريق
iqi,يقي
qia,قيا
afri,افري
friq,فريق
riqi,ريقي
iqia,يقيا
afriq,افريك
friqi,فريقي
riqia,ريقيا
afriqi,افريقي
friqia,فريقيا
afriqia,افريقيا
haka,حكاي
2ol,ؤول
oli,ولي
s2ol,سؤول
2oli,ؤولي
olin,ولين
ms2ol,مسؤول
s2oli,سؤولي
2olin,ؤولين
