Arabizi,Arabic
tislami,تسلمي
3yoni,عيوني
sen,سن
mawatne,موتني
hamdellah,حمدلله
sert,سيرة
bade,بدي
yestor,يستر
haha,هاها
hanti,هنتي
dajaja,دجاجه
inty,انتي
ashofkom,اشوفكم
balk,بالك
marti,مرتي
wbas,وبس
wahdi,وحدي
shakhes,شخص
wahed,واحد
koukh,كوخ
wahedi,وحدي
omi,امي
baba,بابا
zawj,زوج
salah,صالح
salah,صالح
istighfar,استغفار
ya,يا
gulbi,قلبي
hasra,حسره
dahaktini,ضحكتيني
khlas,خلص
ramdan,رمضان
rohek,روحك
wlh,والله
ba3d,بعد
dam3a,دمعه
albe,ألبي
samsumo,صمصومه
brbak,بربك
aham,احم
dwamha,دوامه
dhka,ضحكه
tshfay,تشفي
hibato,حبته
fahma,فاهمه
lojayn,لوجين
nathhak,نضحك
bassot,بصوت
laziim,لازم
lano,لأنه
l2no,لأنه
3aleha,عليها
bene,بيني
benak,بينك
emi,يميي
law,لو
hda,حدا
shaf,شاف
beb3atona,بيبعتونا
2e3dam,اعدام
ae3dam,اعدام
tol,طول
amshhom,امسحهم
jd,جد
mafia,مافي
mahboula,مهبوله
nhebel,نهبل
hmdlh,حمدلله
mzalna,مازلنا
3ayshin,عايشين
ahna,احنا
yorjmou,يرجموا
fina,فينا
mashy,ماشي
weli,وللي
jey,جاي
sura,صورة
feeha,فيها
hay,هاي
jumleh,جمله
khater,خطير
ashi,اشي
2shi,اشي
yali,يلي
btib3ateh,بتبعتيه
n3as,نعس
zhor,زهور
dalel,دليل
tfo,تفو
l3andk,لعندك
l3fou,العفو
shft,شفت
nawm,نوم
bhalkom,بحالكم
testahli,تستاهلي
entu,انتو
mahsit,ما حسيت
brasi,براسي
tehti,تحتي
nometha,نومتها
meskiina,مسكينه
chof,شوف
3lina,علينا
tzakrtik,تزكرتك
bare3a,بارعه
haboubtii,حبوبتي
hakk,حقك
haqk,حقك
hagk,حقك
yshabhlk,يشبهلك
fhamto,فهمتوا
yhkiw,يحكوا
alik,عليك
3adi,عادي
hzrek,حزرك
wento,وانتو
yhbou,يحبو
nas,ناس
kifeh,كيفيه
rayik,رأيك
r2yik,رأيك
shftiha,شفتيها
wala,والله
enti,انتي
khali,خالي
asmar,اسمر
ash2ar,اشأر
ashaar,اشأر
bilon,بلون
chams,شمس
geti,جيتي
f,في
bali,بالي
khayfeh,خايفه
t3male,تعملي
tafraj,تفرج
aflam,افلام
ro3b,رعب
akhrit,اخرة
hia,هاي
khletlou,خليتله
rasou,راسه
whouwa,وهو
khlelha,خليلها
rasha,راسها
t3alame,تعلمي
mu,مو
f3aylek,فعايلك
aa3,اع
lazemlk,لازملك
araf,أرف
bark,بارك
nchlh,انشالله
ouskti,اسكتي
nethena,نتهنا
3endek,عندك
rohi,روحي
habobti,حبوبتي
arwa3,اروع
okhat,اخت
sadiga,صديقه
sadika,صديقه
sadiqa,صديقه
l3alam,العالم
fi,في
yamshi,يمشي
fiha,فيها
b3id,بعيد
euyh,ايوه
jaw,جو
ena,ان
trohi,تروحي
tkhalīny,تخليني
lyoum,اليوم
yaftahh,يفتحه
nchalah,انشالله
wlad,ولد
hlal,حلال
tzawji,تزوجي
nora,نوره
taza,تازا
rabe,ربي
2ekhte,اختي
aekhte,اختي
lghalle,الغالي
lralle,الغالي
galbi,قلبي
3salty,عسلتي
tawaami,توأمي
taw2ami,توأمي
ysahalik,يسهلك
hfdk,حفضك
amin,امين
yfrah,يفرح
rebi,ربي
kalbik,قلبك
qalbik,قلبك
galbik,قلبك
amoulty,امولتي
elraliya,الغاليه
elghaliya,الغاليه
btkrhony,بتكرهوني
yarab,يارب
alby,ألبي
sadekaty,صديقتي
sadeqaty,صديقتي
sadegaty,صديقتي
haketlk,حكيتلك
kifiik,كيفك
lyom,اليوم
khals,خلص
khal,خال
talbte,طلبتي
y3mlouha,يعملوها
nrouh,نروح
jahze,جهزي
halek,حالك
nhot,نحط
3shirti,عشرتي
l2efel,الئفل
laefel,الئفل
denyti,دينتي
lkol,الكل
sahriyetna,سهرتنا
3malna,عملنا
jaw,جو
ysabrek,يصبرك
tab3inek,تبعينك
ba3deen,بعدين
nabky,نبكي
alawel,الأول
ndhk,نضحك
nafsena,نفسنا
hayati,حياتي
yl3n,يلعن
habibet,حبيبة
rouhi,روحي
okhtek,اختك
fiki,فيكي
zkrtni,زكرتني
w2t,وأت
wat,وأت
nmti,نمتي
3ndi,عندي
inte,انتي
hawa,هو
malikat,مليكات
ljamal,الجمال
roh,روح
tla3lik,طلعلك
lmwajah,امواجه
kaynin,كاينين
ou,او
d3af,ضعاف
batotat,بطوطات
lakhlas,لخلص
mashi,ماشي
nahifat,نحيفات
kanat,كانت
batouta,بطوطه
tbark,تبارك 
da3wa,دعوه
ljahim,لجحيم
shweya,شويه
mahsn,محسن
ljism,الجسم
rashiq,رشيق
rashig,رشيق
rashik,رشيق
jism,جسم
ahsan,احسن
homa,هما
ama,اما
ytlaho,يتلهو
dobat,دبات
ydobo,يادوب
shwia,شويه
ynsho,ينصحو
esh,ايش
kresh,كرش
wjnab,وجنب
jat,جت
m3aha,معاها
golti,قولتي
haso,حاسه
biik,بيك
tahya,تحيا
rashiqat,رشيقات
rashigat,رشيقات
rashikat,رشيقات
nahifat,نحيفات
qoltech,قولتج
koltech,قولتج
goltech,قولتج
tgouli,تقولي
mazbot,مزبوط
klami,كلامي
bdrasat,بدراسات
jaya,جايه
3andek,عندك
nbedel,نبدل
zeyed,زياد
zaka,زكا
farhet,فرحة
arouh,اروح
safra,سفره
shih,صحيح
adka,اذكى
fl3alem,فالعالم
jayana,جاينا
fikra,فكره
3liha,عليها
koula,كله
mra,مره
ya3ni,يعني
raje3,راجع
lahedta,لاحضته
daka2,ذكاء
dakaa,ذكاء
mazbouta,مزبوطه
hyaty,حياتي
la,لا
lmrhala,المرحله
liwslt,اليوصلت
m3naha,معناها
sar,صار
3mrna,عمرنا
tbe3ya,طبيعيه
bdry,بدري
l3aks,العكس
2sdy,أصدي
asdy,أصدي
tshoufou,تشوفوا
ablin,أبلين
tgtin3o,تقتنعو
tktin3o,تقتنعو
tqtin3o,تقتنعو
sma3ti,سمعتي
haya,هاي
tshoufi,تشوفي
gadou,قده
win,وين
menhom,منهم
btl3,بطلع
fhmte,فهمتي
lhale,لحالي
mshan,مشان
artah,ارتاح
bnadem,بندم
arla,اغلى
aghla,اغلى
rfiaa,رفيئه
rfi2a,رفيئه
sah,صح
hbt,حبت
leky,ليكي
a3ml,اعمل
2bal,أبل
abal,أبل
t3mlily,تعمليلي
anty,انتي
aftkhr,افتخر
ta3malha,تعملها
omniti,امنيتي
wenti,وانتي
3omrik,عمرك
klab,كلب
lw,لو
tzabtli,تزبطلي
khzenti,خزينتي
ta3ali,تعالي
b3den,بعدين
nrtb,نرتب
shaaa,شئه
sha2a,شئه
mskina,مسكينه
gadra,قادره
qadra,قادره
kadra,قادره
tji,تجي
tratb,ترتب
ghorfa,غرفه
tghsl,تغسل
lghda,الغدا
lma3n,لمعن
yshek,يصحيك
hata,حتى
ydrbk,يضربك
tqselo,تقصيله
tkselo,تقصيله
tgselo,تقصيله
mnzra,منزره
tshofe,تشوفي
kfc,كفك
ta3e,تعي
balche,بلجي
tfrzili,تفرزيلي
te3zil,تعزيل
tamsahy,تمسحي
matbakh,مطبخ
aymta,ايمتى
bthebe,بتحبي
tbalshe,تبلشي
sht2tlk,شتئتلك
shtatlk,شتئتلك
la3yonik,لعيونك
adi,عادي
haltna,حالتنا
3azemtk,عازيمتك
3al,على
ghada,غدا
khzanti,خزانتي
2ayme,آيمه
aayme,آيمه
a3de,آعده
jm3tii,جمعتي
3ndik,عندك
rouh,روح
bs,بس
shuf,شوف
tetzakare,تتزكري
waaet,وئت
wa2et,وئت
lghasil,الغسيل
lrasil,الغسيل
gherfty,غرفتي
rerfty,غرفتي
ma3zetk,معزتك
3shan,عشان
tratbiha,ترتبيها
salem,سالم
nrkeb,نركب
allahou,الله
fly,فلي
tyara,طياره
nshouf,نشوف
s3b,صعب
tamem,تمام
inta,انت
mekteaeb,مكتئب
mekte2eb,مكتئب
hassak,حاسك
tl3et,طلعت
lmiss,المس
lamma,لما
rohe,روحي
qalatli,قالتلي
kalatli,قالتلي
galatli,قالتلي
mahllak,محلاك
sahba,صحبه
b3sha2k,بعشئك
b3shaak,بعشئك
hasrah,حسره
qilt,قلت
kilt,قلت
gilt,قلت
lwa3i,الوعي
in3idam,انعدام
lwazi3,الوازع
adini,الديني
khasatan,خاصة
wasat,وسط
al3ailat,العايلات
slat,صلاة
3lih,عليه
wsalm,وسلم
ilaha,الله
ila,الا
alaho,الله
la,لا 
ilah,الله
alh,الله
il,الا
alhamdolilah,الحمدلله
yfarhak,يفرحك
yfrjha,يفرجها
so3adaa2,سعداء
so3adaaa,سعداء
msta3da,مستعده
n3wnek,نعاونك
wnkon,ونكون
makrahtch,ما كرهتج
jibouli,جيبولي
lhadaya,الهديه
jrbiiha,جربيها
m3ay,معاي
gadek,قدك
maho,مهو
ta3,تاع
l3iid,العييد
khaliha,خليها
matfahmin,متفاهمين
ykhrib,يخرب
bsowar,بصور
qroud,قرود
kroud,قرود
groud,قرود
tane,تاني
yak,ياك
ykhallile,يخليلي
enta,انت
3amti,عمتي
yhfdeek,يحفضك
lina,لينا
yahfdhou,يحفضه
holm,حلم
tafsir,تفسير
roayat,رؤيات
ro2yat,رؤيات
maluk,ملوك
baldi,بلدي
m3aho,معه
b3rf,بعرف
ma3jo2en,معجوئين
ma3joaen,معجوئين
hala2,هلأ
halaa,هلأ
khlood,خلود
tansa,تنسى
tfahmna,تفاهمنا
elli,الي
fih,فيه
khalawnésh, خلونيش
zakarni,زكرني
tzbat,تزبط
bukra,بكره
zabeta,زبطه
ili,الي
abil,أبل
santain,سنتين
foqach,فوكج
yesahel,يسهل
nweliw,نويله
bya3touni,بيعطوني
bytla3,بيطلع
khyali,خيالي
meno,منه
btlt2i,بتلتئي
btltai,بتلتئي
zamiltek,زميلتك
ykouno,يكونوا
ya3touna,يعطونا
awal,اول
fkrt,فكرت
n3tik,نعطيك
mshawi,مشاوي
23zmk,اعزمك
a3zmk,اعزمك
b3rfk,بعرفك
bthbe,بتحبي
bshof,بشوف
akhod,اخذ
rahti,راحتي
nhna,نحنا
mnuhdar,مانحضر
sheft,شفت
ntferg,نتفرج
weyake,وياكي
njibek,نجيبك
rawa2,رواء
rawaa,رواء
3andi,عندي
jawbtinish,جاوبتينش
eneb,عنب
jhze,جهزي
btzeed,بتزيد
wahna,واحنا
shnta,شنته
aa3deen,آعدين
2a3deen,آعدين
mhabel,مهابيل
korse,كرسي
afrd,افرد
rjli,رجلي
aroh,اروح
lhali,لحالي
mrten,مرتين
ahdr,احضر
mhtajin,محتاجين
aslan,اصلا
a3yat,اعيط
hiaty,حياتي
nasyak,ناسيك
tbaddel,تبديل
golt,قولت
mtkhelh,متخليه
rerk,غيرك
gherk,غيرك
tayseer,تايصير
trouhi,تروحي
nehdar,نحضر
yfarj,يفرج
katbatou,كتبته
mabrok,مبروك
nesren,نسرين 
sm3tk,سمعتك
thke,تحكي
khasna,خاصنا
3ade,عادي
neje,نيجي
emtihan,امتحان
dersin,درسين
haref,حرف
tehki,تحكي
sandwish,سندويش
mafesh,مافيش
mank,منك
mra,مره
meshan,ميشان
mechan,ميشان
a3mel,اعمل
3shq,عشق
ehki,احكي
3ni,عني
nabrd,نبرد
dork,دورك
ykhalona,يخلونا
nzawjo,نزوجه
erjoan,ارجوان
mnetwaham,منتوهم 
3ajbtni,عجبتني
ommo,امه
metwahme,متوحمه
jozor,جزر
esm,اسم
safha,صفحه
jaybe,جيبي
haynii,هيني
bde,بدي
bastana,بستنى
feeki,فيكي
jahzi,جهزي
halik,حالك
debri,دبري
rassek,راسك
ahasli,احسلي
lbanda,الباندا
jibili,جيبيلي
golili,قوليلي
jibiha,جيبيها
shayf,شايف
haltek,حالتك
byeshbahak,بيشبهك
tshaweb,تشويب
limin,لمين
yshabeh,يشبه
t3allamo,تعلموا
mangol,منقول
grasa,قرصه
krasa,قرصه
qrasa,قرصه
shafti,شفتي
taygoulo,تايقولوا
3reen,عرين
lahen,لحن
mafrod,مفروض
lbit,البيت
mnthasab,منتحاسب
eji,اجي
moshen,مشين
laakhuki,لأخوكي
la2khuki,لأخوكي
ntalbak,نطلبك
tatgoli,تاتقولي
mathawli,ماتحولي
daymen,دايما
hrama,حرام
3lik,عليك
alga,القى
sobhan,سبحان
jaboha,جابوه
lasga,لصقه
lasqa,لصقه
laska,لصقه
wd3na,ودعنا
l3agrab,العقرب
trah,ترى
soul,قول
lé,لي
hdol,هدول
rahom,رحوم
soubhan,سبحان
wlad,ولد
lhoma,اللهم
mhmoum,مهموم
rah,راح
yshm,يشم
shwya,شويه
oredo,اريد
samaka,سمكه
mcha,مش
m3amel,معامل
bhar,بحار
ya3tih,يعطيه
houta,حوته
mat3ark,متعارك
hou,هو
wlemadama,والمدامه
badi,بدي
tetrekny,تتركني
ldnya,الدنيا
balak,بلاك
saddekny,صديقني
saddeqny,صديقني
saddegny,صديقني
gharibi,غريبه
tgoul,تقول
tqoul,تقول
tkoul,تقول
gana,جانا
khbr,خبر
jadeke,جدك
anne,اني
btata,بطاطا
zitoun,زيتون
bsahtak,بساحتك
neatla,نألته
ne2tla,نألته
3aza,عزا
e3zemna,اعزمنا
shed,شد
hemtak,همتك
abou,ابو
shrik,شريك
lazem,لازم
e3zemik,اعزمك
ehm,احم
tensa,تنسى
3azemt,عزيمة
jafaf,جفاف
azdi,أزدي
fhemti,فهمتي
hbêêb,حبيب
måmÿ,مامي
jum3a,جمعه
mubarka,مباركه
3abl,عئبال
32bl,عئبال
yrhmk,يرحمك
ganet,جنة
elna3em,النعيم
hana,هنا
yas3dko,يسعدكوا
nshl,انشل
nshofek,نشوفك
a3la,اعلى
23la,اعلى
lmrateb,المراتب
aldonia,الدنيا
shbha,صحبه
masayb,مصايب
ornyt,اغنيه
oghnyt,اغنيه
w32bel,وعئبال
w3abel,وعئبال
l2a3la,الاعلى
laa3la,الاعلى
yaghalyi,ياغالي
yaralyi,ياغالي
shahadt,شهادة
bnjahik,بنجاحك
ariban,أريبا
najah,نجاح
sawa,سوا
njah,نجاح
3shak,عشاق
3shaq,عشاق
3shag,عشاق
tajmel,تجميل
ezbt,يزبط
jadwal,جدول
srna,صرنا
ttbkhele,تطبخيلي
mlfof,ملفوف
krbt,قربت
qrbt,قربت
grbt,قربت
tser,تصير
alsa3a,الساعه
almlfof,الملفوف
grb,قرب 
qrb,قرب 
krb,قرب 
estawe,يستوي
bejnin,بيجنن
bdi,بدي
metlou,متله
meladi,ميلادي
bgbal,بقبل
bkbal,بقبل
bqbal,بقبل
btok,بطق
btog,بطق
btoq,بطق
metl,متل
asal,اسأل
as2l,اسأل
sjlt,سجلت
sh3bh,شعبه
mskrh,مسكره
yshbo,يحسبه
madh,ماده
b3den,بعدين
sho,شو
ashi,اشي
2shi,اشي
3adi,عادي
eni,اني
asjlha,اسجله
denya,دنيا
bard,برد
bndfa,بندفى
bayan,باين
wiz,وازا
asf,اسف
3balo,عباله
halo,حاله
yhrm,يحرم
bnat,بنات
hazkom,حزكم
eza,ازا
btfth,بتفتح
mobilk,موبايلك
yzbot,يزبط
mafe,ما في
da3e,داعي
twlo,طوله
balkom,بالكم
glboshati,قلبوشاتي
deer,دير
balk,بالك
azmh,ازمه
shklo,شكله
rah,راح
tkoon,تكون
dnnya,دنيا
bma,بما
2nha,انها
anha,انها
yzm,يزم
malk,مالك
kul,كل
endari,انداري
glbi,قلبي
bstahl,بستاهل
madam,ما دام
tkhafi,تخافي
afdhk,افضحك
elmhom,المهم
tensi,تنسي
daw,دوا
ytl3olk,يطلعولك
khwefh,خويفه
mnah,مناح
ykhti,يختي
yslmo,يسلمو
fdetk,فديتك
hbyb,حبيب
2lba,ألبه
alba,ألبه
wfy,وفي
hussti,حصتي
snhk,سنحك
mslhjeh,مصلحجييه
nat3o,ناتعه
trbosh,طربوش
leltak,ليلتك
tbn,تبن
wskt,وسكت
2tyask,اتيسك
atyask,اتيسك
3loosh,علوش
mjnony,مجنوني
yazm,يزم
2thratak,اتهرتك
athratak,اتهرتك
galby,قلبي
kalby,قلبي
qalby,قلبي
jarba,جربه
z3lana,زعلانه
leesh,ليش
ejeti,اجيتي
tfu,تفو
bnet,بنت
e3tazri,اعتزري
yrhm,يرحم
gbl,قبل
amthan,امتحان
elantaaj,الأنتاج
anjnena,انجنينا
yumetha,يوميتها
brtah,برتاح
dalm,ظالم
dhalm,ظالم
ghsbn,غصبن
rsbn,غصبن
alroh,الروح
achofk,اشوفك
ashofk,اشوفك
btmzh,بتمزح
btkhaf,بتخاف
btsthe,بتستحي
smhto,سمحته
shkran,شكرا
chkran,شكرا
3mrklo,عمركله
dalk,ضلك
mgrfna,مقرفنا
mbarayat,مباريات
am,ام
2m,ام
btn,بطن
haml,هامل
bkol,بكل
yhneke,يهنيكي
a3yad,اعياد
23yad,اعياد
yj3l,يجعل
hayatk,حياتك
afrah,افراح
tasheh,طاشه
winkom,وينكم
3roosa,عروسه
koon,كون
ablha,أبلها
mskatkom,مسكتكم
tl3o,طلعوا
3njd,عنجد
bhbkom,بحبكم
3rays,عرايس
yhneekom,يهنيكم
ys3dkom,يسعدكم
sm3t,سمعت
ro3ah,روعه
bheate,بحياتي
jmel,جمييل
okhtah,اخته
bdn,بدن
ehda2,اهداء
ehdaa,اهداء
mne,مني
msa,مسا
kher,خير
jma3a,جماعه
motbr3,متبرع
tdori,تدوري
tlla2y,تلائي
tllaay,تلائي
jrbi,جربي
2llk,ألك
allk,ألك
2da,اذا
ada,اذا
naseeb,نصييب
btsjlly,بتسجلي
weno,وينه
footi,فوتي
2hdari,احضري
ahdari,احضري
btfhmi,بتفهمي
wfe,وفي
wasef,واصف
kef,كيف
thmlli,تحملي
whad,واحد
kman,كمان
bt3rfi,بتعرفي
e3aqa,اعاقه
e3aga,اعاقه
e3aka,اعاقه
btzbt,بتزبط
m3i,معي
ad3elo,ادعيله
ba3tene,باعتيني
fadila,فضيلة
esheykh,الشيخ
brnamej,برنامج
tsomo,تصوموا
shar,شهر
ramadan,رمضان
andou,عنده
isstimara,استماره
tgoul,تقول
ahm,احم
2hm,احم
jme3a,جمعه
khllune,خلوني
2tfaj2,اتفاجا
atfaja,اتفاجا
bt3rf,بتعرف
trod,ترد
z3lha,زعلها
rbyat,غبيات
ghbyat,غبيات
yestarje,يسترجي
hada,حدا
yza3lek,يزعلك
tab3an,طبعا
ghayre,غيري
bhsb,بحسب
makhlko,ماخلقه
makhlgo,ماخلقه
makhlqo,ماخلقه
lsafar,السفر
marmata,مرمطة
ykun,يكون
mostjaba,مستجابه
nzidou,نزيدوا
dakhle,داخلي
shou,شو
badna,بدنا
nahna,نحنا
badak,بدك
wen,وين
lmohim,المهم
wnfesh,ونفش
khlqna,خلقنا
khlkna,خلقنا
khlgna,خلقنا
bor2us,برئص
boraus,برئص
bghane,بغني
ente,انتي
masareh,مسارح
hotik,حطك
ma3i,معاي
shanta,شنته
ekhdik,اخذك
wehlam,ويحلم
ymmi,يمي
tetl3i,تطلعي
aji,اجي
zorek,زورك
lshhade,الشحده
bara,برا
lmonasbe,المناسبه
alahoma,اللهم
sharedna,شردنا
teshrede,تشريده
lam,لم
yatasharadha,يتشردها
elna,النا
mfasaleh,مفصله
wnhne,ونحني
defa3,دفاع
wahy,وحي
mjanin,مجانين
janantuni,جننتوني
yaret,ياريت
nsafer,نسافر
wlahi,واللهي
akherat,اخرة
ygra,يقرا
yqra,يقرا
ykra,يقرا
lham,الهم
bwma,بومه
sayr,صاير
kartona,كرتونه
labnet,البنت
lma3loma,المعلومه
kant,كانت
btghny,بتغني
btrny,بتغني
arany,اغاني
aghany,اغاني
wntu,وانتوا
hayete,حياتي
sahbetak,صاحبيتك
bhess,بحس
btheb,بتحب
taariban,تأريبا
ta2riban,تأريبا
ashofha,اشوفها
hayaty,حياتي
e3meleha,اعمليها
blshoghl,بالشغل
blshorl,بالشغل
sadagetna,صداقتنا
sadaketna,صداقتنا
sadaqetna,صداقتنا
tgdri,تقدري
tkdri,تقدري
tqdri,تقدري
tbday,تبدي
jrbi,جربي
